Symbol,Count,Frequency,MedianOccurence,MinOccurence
Ma,453,0.04835718990284795,2061.7902869757177,6

ga,450,0.04803694361210061,2077.2644444444445,8

um,449,0.04793019484851817,2082.859688195991,20

nu,448,0.047823446084935724,2087.5089285714284,11

ef,447,0.04771669732135328,2091.5279642058167,22

 E,447,0.04771669732135328,2088.2170022371365,3

xi,446,0.04760994855777083,2089.845291479821,7

"
n",444,0.04739645103060594,2107.887387387387,63

gi,430,0.045901968340451696,2175.5186046511626,9

d’,428,0.04568847081328681,2142.995327102804,5

rg,425,0.04536822452253947,2202.844705882353,3

ad,422,0.04504797823179213,2216.0924170616113,10

Il,421,0.044941229468209686,2177.254156769596,33

fu,420,0.04483448070462724,2226.05,5

l’,418,0.044620983177462346,2193.9736842105262,7

ém,410,0.04376699306880278,2215.592682926829,6

gu,408,0.04355349554163789,2294.345588235294,9

'é,406,0.043339998014473,1697.3029556650247,14

gé,406,0.043339998014473,2251.445812807882,13

"
t",399,0.04259275666939588,2345.5689223057643,66

oc,397,0.042379259142230986,2353.874055415617,1

De,397,0.042379259142230986,2347.191435768262,10

rp,397,0.042379259142230986,2350.1435768261963,12

c',393,0.041952264087901196,1757.6386768447837,16

’e,389,0.04152526903357142,2355.6349614395886,5

of,388,0.04141852026998897,2411.951030927835,6

"
r",384,0.040991525215659186,2428.21875,66

ba,380,0.04056453016132941,2426.926315789474,2

ju,377,0.04024428387058207,2431.522546419098,4

 w,374,0.03992403757983473,2503.072192513369,3

t.,370,0.03949704252550495,2529.1054054054052,24

u’,370,0.03949704252550495,2477.554054054054,7

ed,367,0.03917679623475761,2550.531335149864,2

rv,355,0.03789581107176826,2630.4647887323945,11

"é,",350,0.03736206725385603,2618.825714285714,6

rf,345,0.0368283234359438,2683.495652173913,12

éd,344,0.036721574672361354,2667.2383720930234,9

ît,344,0.036721574672361354,2664.9738372093025,4

ru,334,0.0356540870365369,2780.640718562874,7

gl,333,0.035547338272954455,2753.2762762762763,9

rn,330,0.035227091982207116,2833.5969696969696,11

"
i",325,0.03469334816429489,2880.7815384615383,62

"
f",322,0.03437310187354755,2907.341614906832,67

ço,319,0.03405285558280021,2845.962382445141,13

éa,318,0.03394610681921777,2859.688679245283,12

ia,316,0.03373260929205287,2962.224683544304,9

ay,313,0.03341236300130554,2988.456869009585,7

ég,313,0.03341236300130554,2930.0511182108626,23

? ,310,0.0330921167105582,2955.174193548387,16

ye,308,0.03287861918339331,3038.061688311688,41

f ,305,0.03255837289264597,3068.593442622951,6

"u,",304,0.03245162412906353,3000.0098684210525,10

m',303,0.03234487536548108,2274.610561056106,16

fr,302,0.032238126601898634,3098.96357615894,10

'y,302,0.032238126601898634,2277.0298013245033,15

"
v",299,0.0319178803111513,3129.8428093645484,68

pé,298,0.03181113154756885,3079.1107382550335,13

go,298,0.03181113154756885,3129.057046979866,9

uo,293,0.03127738772965662,3122.3037542662114,19

Et,290,0.030957141438909284,3102.0172413793102,42

ud,289,0.030850392675326837,3239.7750865051903,9

 A,288,0.030743643911744393,3248.375,3

ug,288,0.030743643911744393,3209.3958333333335,16

ôt,284,0.03031664885741461,3211.549295774648,7

r.,282,0.030103151330249718,3277.936170212766,48

lé,280,0.029889653803084826,3274.285714285714,39

"u
",279,0.029782905039502382,3333.7025089605736,65

"
C",277,0.02956940751233749,3313.451263537906,12

cc,275,0.0293559099851726,3401.3236363636365,12

od,273,0.029142412458007704,3430.065934065934,11

él,270,0.028822166167260365,3398.2925925925924,5

én,270,0.028822166167260365,3396.1185185185186,11

pt,270,0.028822166167260365,3465.4555555555557,13

ya,269,0.02871541740367792,3445.0855018587363,9

i-,266,0.028395171112930585,3384.691729323308,10

bs,264,0.028181673585765694,3547.1704545454545,16

 _,264,0.028181673585765694,3475.6401515151515,8

n’,264,0.028181673585765694,3536.75,22

 S,263,0.028074924822183246,3557.490494296578,8

où,262,0.027968176058600802,3385.114503816794,18

’i,259,0.027647929767853463,3541.3088803088804,9

e:,257,0.027434432240688575,3567.9027237354085,24

"
j",257,0.027434432240688575,3537.280155642023,66

-m,255,0.027220934713523683,3635.7764705882355,10

uj,254,0.027114185949941236,3588.4094488188975,18

ys,253,0.02700743718635879,3697.304347826087,7

lt,252,0.026900688422776344,3704.718253968254,34

aq,252,0.026900688422776344,3637.8888888888887,22

E ,251,0.026793939659193893,3703.9163346613545,2

o ,249,0.026580442132029005,3761.0481927710844,11

ja,249,0.026580442132029005,3684.8353413654618,23

"l
",249,0.026580442132029005,3748.0441767068273,66

hé,249,0.026580442132029005,3660.9357429718875,9

t;,248,0.026473693368446558,3695.092741935484,17

ù ,248,0.026473693368446558,3576.2701612903224,18

ub,247,0.026366944604864113,3791.3724696356276,29

là,247,0.026366944604864113,3696.0566801619434,24

Le,245,0.026153447077699222,3745.265306122449,23

rq,242,0.025833200786951886,3772.0,19

nv,240,0.025619703259786995,3880.025,9

év,238,0.025406205732622103,3852.8655462184875,38

 O,233,0.024872461914709876,3994.8412017167384,9

Ce,233,0.024872461914709876,3937.656652360515,33

-d,233,0.024872461914709876,3909.4549356223174,14

ût,231,0.024658964387544984,3949.969696969697,14

 V,230,0.024552215623962537,4023.4565217391305,2

n.,230,0.024552215623962537,4070.3826086956524,28

g ,229,0.024445466860380093,4089.109170305677,6

yo,226,0.024125220569632753,4140.659292035398,17

"à
",222,0.02369822551530297,4128.963963963964,67

"
o",220,0.023484727988138075,4251.109090909091,62

 J,220,0.023484727988138075,4164.586363636364,2

Pr,212,0.022630737879478512,4417.014150943396,5

ué,212,0.022630737879478512,4319.617924528302,5

Pa,211,0.022523989115896065,4345.781990521327,9

"l,",211,0.022523989115896065,4341.199052132702,21

xp,211,0.022523989115896065,4415.810426540284,24

ip,209,0.022310491588731173,4469.985645933014,12

-i,208,0.022203742825148726,4390.701923076923,28

 T,207,0.02209699406156628,4522.328502415459,4

nç,207,0.02209699406156628,4386.342995169082,14

bj,205,0.02188349653440139,4483.073170731707,19

 G,203,0.0216699990072365,4612.92118226601,12

 1,202,0.021563250243654054,4621.9009900990095,2

Je,201,0.021456501480071607,4558.353233830846,54

s-,199,0.021243003952906715,4587.638190954774,14

mu,198,0.02113625518932427,4720.10101010101,2

oî,197,0.021029506425741824,3512.6395939086296,25

aî,196,0.020922757662159376,4678.7959183673465,20

"
 ",190,0.020282265080664705,4883.8,5

h ,190,0.020282265080664705,4927.742105263158,4

"é
",188,0.020068767553499813,4840.335106382979,71

ds,188,0.020068767553499813,4975.627659574468,18

nb,187,0.019962018789917366,5007.72192513369,17

p ,187,0.019962018789917366,5007.967914438503,14

! ,187,0.019962018789917366,4880.122994652406,3

hu,187,0.019962018789917366,5006.117647058823,29

"
D",186,0.01985527002633492,5025.698924731183,18

rk,186,0.01985527002633492,5031.881720430108,9

âm,185,0.019748521262752474,4937.881081081081,12

fé,179,0.0191080286812578,5114.335195530726,22

oj,178,0.019001279917675355,5260.9157303370785,7

s:,178,0.019001279917675355,5081.853932584269,96

bu,176,0.018787782390510464,5317.528409090909,15

nq,176,0.018787782390510464,5211.840909090909,10

’é,176,0.018787782390510464,5212.397727272727,16

-à,175,0.018681033626928016,5062.52,53

à-,175,0.018681033626928016,5143.5371428571425,53

oe,174,0.018574284863345572,5329.063218390805,9

vu,174,0.018574284863345572,5242.137931034483,9

Gu,171,0.018254038572598233,5476.350877192983,13

rl,171,0.018254038572598233,5463.877192982456,9

tô,169,0.01804054104543334,5397.597633136094,12

Vo,169,0.01804054104543334,5517.485207100592,12

 B,168,0.017933792281850894,5540.553571428572,19

’u,166,0.017720294754686006,5525.0722891566265,12

ON,164,0.017506797227521114,5700.054878048781,4

wo,162,0.017293299700356222,5777.481481481482,9

"
é",162,0.017293299700356222,5659.006172839506,69

af,162,0.017293299700356222,5773.851851851852,12

'h,160,0.017079802173191327,4298.0375,14

cé,159,0.016973053409608883,5770.522012578616,23

-ê,159,0.016973053409608883,5622.503144654088,99

og,157,0.016759555882443992,5767.0636942675155,15

ix,157,0.016759555882443992,5927.4331210191085,10

’o,157,0.016759555882443992,5824.738853503185,10

éf,156,0.016652807118861544,5868.51282051282,20

";
",156,0.016652807118861544,5851.416666666667,128

"
b",152,0.016225812064531765,6083.269736842105,66

fl,152,0.016225812064531765,6032.414473684211,9

aç,151,0.016119063300949317,5835.549668874172,87

'ê,151,0.016119063300949317,4554.013245033113,14

wi,149,0.015905565773784425,6283.463087248322,7

 F,149,0.015905565773784425,6285.268456375839,7

II,149,0.015905565773784425,6213.4899328859065,0

xe,146,0.015585319483037086,6399.876712328767,70

èm,145,0.015478570719454642,6151.696551724138,10

RE,144,0.015371821955872196,6463.965277777777,4

èc,143,0.01526507319228975,6342.377622377622,9

"
u",142,0.015158324428707305,6558.570422535211,70

e?,141,0.015051575665124859,6490.489361702128,12

IT,140,0.014944826901542413,6653.071428571428,7

s’,140,0.014944826901542413,6539.121428571429,4

"
M",139,0.014838078137959967,6735.856115107914,68

eg,139,0.014838078137959967,6722.848920863309,9

r;,139,0.014838078137959967,6567.172661870503,76

"
E",139,0.014838078137959967,6515.561151079137,280

xt,138,0.014731329374377523,6764.985507246377,30

ât,137,0.014624580610795074,6694.912408759124,15

éo,136,0.014517831847212628,6565.02205882353,13

çu,136,0.014517831847212628,6490.117647058823,26

Qu,134,0.014304334320047737,6815.9029850746265,49

"_,",133,0.014197585556465293,6900.353383458647,14

"
g",132,0.014090836792882847,7067.318181818182,69

 N,132,0.014090836792882847,7073.393939393939,14

ié,132,0.014090836792882847,6944.469696969697,14

Cu,132,0.014090836792882847,6949.121212121212,42

La,131,0.013984088029300401,7127.580152671756,46

ES,131,0.013984088029300401,7106.167938931298,3

xa,131,0.013984088029300401,6686.564885496183,13

éj,131,0.013984088029300401,6871.801526717557,21

"x,",130,0.013877339265717955,7040.738461538462,8

"
L",129,0.01377059050213551,7240.031007751938,14

En,129,0.01377059050213551,7007.302325581395,77

No,129,0.01377059050213551,7237.922480620155,70

ee,127,0.013557092974970618,7371.913385826771,7

rê,126,0.013450344211388172,7237.071428571428,8

eq,126,0.013450344211388172,7421.047619047619,28

mè,124,0.013236846684223279,7379.419354838709,28

Co,123,0.013130097920640833,7598.195121951219,27

-c,122,0.013023349157058387,7483.991803278688,15

e-,121,0.012916600393475943,7720.925619834711,2

m ,121,0.012916600393475943,7736.123966942148,27

t:,118,0.012596354102728606,7929.152542372882,77

